9.84624	447040	28.088
9.94624	447040	28.088
10.0462	447040	28.088
10.1462	447040	28.088
10.2462	447040	28.088
10.3462	447040	28.088
10.4462	447040	28.088
10.5462	447040	28.088
10.6462	447040	28.088
10.7462	447040	28.088
10.8462	447040	28.088
10.9462	447040	28.088
11.0462	447040	28.088
11.1462	447040	28.088
11.2462	447040	28.088
11.3462	447040	28.088
11.4462	447040	28.088
11.5462	447040	28.088
11.6462	447040	28.088
11.7462	447040	28.088
11.8462	447040	28.088
11.9462	447040	28.088
12.0462	447040	28.088
12.1462	447040	28.088
12.2462	447040	28.088
12.3462	447040	28.088
12.4462	447040	28.088
12.5462	447040	28.088
12.6462	447040	28.088
12.7462	447040	28.088
12.8462	447040	28.088
12.9462	447040	28.088
13.0462	447040	28.088
13.1462	447040	28.088
13.2462	447040	28.088
13.3462	447040	28.088
13.4462	447040	28.088
13.5462	447040	28.088
13.6462	447040	28.088
13.7462	447040	28.088
13.8462	447040	28.088
13.9462	447040	28.088
14.0462	447040	28.088
14.1462	447040	28.088
14.2462	447040	28.088
14.3462	447040	28.088
14.4462	447040	28.088
14.5462	447040	28.088
14.6462	447040	28.088
14.7462	447040	28.088
14.8462	447040	28.088
14.9462	447040	28.088
15.0462	447040	28.088
15.1462	447040	28.088
15.2462	447040	28.088
15.3462	447040	28.088
15.4462	447040	28.088
15.5462	447040	28.088
15.6462	447040	28.088
15.7462	447040	28.088
15.8462	447040	28.088
15.9462	447040	28.088
16.0462	447040	28.088
16.1462	447040	28.088
16.2462	447040	28.088
16.3462	447040	28.088
16.4462	447040	28.088
16.5462	447040	28.088
16.6462	447040	28.088
16.7462	447040	28.088
16.8462	447040	28.088
16.9462	447040	28.088
17.0462	447040	28.088
17.1462	447040	28.088
17.2462	447040	28.088
17.3462	447040	28.088
17.4462	447040	28.088
17.5462	447040	28.088
17.6462	447040	28.088
17.7462	447040	28.088
17.8462	447040	28.088
17.9462	447040	28.088
18.0462	447040	28.088
18.1462	447040	28.088
18.2462	447040	28.088
18.3462	447040	28.088
18.4462	447040	28.088
18.5462	447040	28.088
18.6462	447040	28.088
18.7462	447040	28.088
18.8462	447040	28.088
18.9462	447040	28.088
19.0462	447040	28.088
19.1462	447040	28.088
19.2462	447040	28.088
19.3462	447040	28.088
19.4462	447040	28.088
19.5462	447040	28.088
19.6462	447040	28.088
19.7462	447040	28.088
19.8462	447040	28.088
19.9462	447040	28.088
20.0462	447040	28.088
20.1462	447040	28.088
20.2462	447040	28.088
20.3462	447040	28.088
20.4462	447040	28.088
20.5462	447040	28.088
20.6462	447040	28.088
20.7462	447040	28.088
20.8462	447040	28.088
20.9462	447040	28.088
21.0462	447040	28.088
21.1462	447040	28.088
21.2462	447040	28.088
21.3462	447040	28.088
21.4462	447040	28.088
21.5462	447040	28.088
21.6462	447040	28.088
21.7462	447040	28.088
21.8462	447040	28.088
21.9462	447040	28.088
22.0462	447040	28.088
22.1462	447040	28.088
22.2462	447040	28.088
22.3462	447040	28.088
22.4462	447040	28.088
22.5462	447040	28.088
22.6462	447040	28.088
22.7462	447040	28.088
22.8462	447040	28.088
22.9462	447040	28.088
23.0462	447040	28.088
23.1462	447040	28.088
23.2462	447040	28.088
23.3462	447040	28.088
23.4462	447040	28.088
23.5462	447040	28.088
23.6462	447040	28.088
23.7462	447040	28.088
23.8462	447040	28.088
23.9462	447040	28.088
24.0462	447040	28.088
24.1462	447040	28.088
24.2462	447040	28.088
24.3462	447040	28.088
24.4462	447040	28.088
24.5462	447040	28.088
24.6462	447040	28.088
24.7462	447040	28.088
24.8462	447040	28.088
24.9462	447040	28.088
25.0462	447040	28.088
25.1462	447040	28.088
25.2462	447040	28.088
25.3462	447040	28.088
25.4462	447040	28.088
25.5462	447040	28.088
25.6462	447040	28.088
25.7462	447040	28.088
25.8462	447040	28.088
25.9462	447040	28.088
26.0462	447040	28.088
26.1462	447040	28.088
26.2462	447040	28.088
26.3462	447040	28.088
26.4462	447040	28.088
26.5462	447040	28.088
26.6462	447040	28.088
26.7462	447040	28.088
26.8462	447040	28.088
26.9462	447040	28.088
27.0462	447040	28.088
27.1462	447040	28.088
27.2462	447040	28.088
27.3462	447040	28.088
27.4462	447040	28.088
27.5462	447040	28.088
27.6462	447040	28.088
27.7462	447040	28.088
27.8462	447040	28.088
27.9462	447040	28.088
28.0462	447040	28.088
28.1462	447040	28.088
28.2462	447040	28.088
28.3462	447040	28.088
28.4462	447040	28.088
28.5462	447040	28.088
28.6462	447040	28.088
28.7462	447040	28.088
28.8462	447040	28.088
28.9462	447040	28.088
29.0462	447040	28.088
29.1462	447040	28.088
29.2462	447040	28.088
29.3462	447040	28.088
29.4462	447040	28.088
29.5462	447040	28.088
29.6462	447040	28.088
29.7462	447040	28.088
29.8462	447040	28.088
29.9462	447040	28.088
30.0462	447040	28.088
